ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,Location
65607,E85,Speedway #5373,447 N Bolingbrook Dr,,Bolingbrook,IL,60440,,630-759-3006,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7100118,-88.0692093,3/3/17,03/03/2017 12:35:20 PM +0000,P,,,2/10/15,,,,FALSE,"(41.7100118, -88.0692093)"
65617,E85,Speedway #7427,7201 W 183rd St,,Tinley Park,IL,60477,,708-532-3373,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.5579847,-87.7935946,3/3/17,03/03/2017 12:38:08 PM +0000,P,,,2/10/15,,,,FALSE,"(41.5579847, -87.7935946)"
65618,E85,Speedway #7519,5011 Central Ave,,Portage,IN,46368,,219-763-2218,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.5741862,-87.2212308,3/3/17,03/03/2017 01:48:33 PM +0000,P,,,2/10/15,,,,FALSE,"(41.5741862, -87.2212308)"
65619,E85,Speedway #7568,499 W Boughton,,Bolingbrook,IL,60440,,630-759-1950,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.7073197,-88.0874149,3/3/17,03/03/2017 12:30:50 PM +0000,P,,,2/10/15,,,,FALSE,"(41.7073197, -88.0874149)"
65621,E85,Speedway #8335,6845 Calumet Ave,,Hammond,IN,46324,,219-931-4452,E,,Public,24 hours daily,Cash A D M V Voyager Wright_Exp,,,,,,,,,,200-8,41.5886875,-87.5087636,3/3/17,03/03/2017 12:53:45 PM +0000,P,,,2/10/15,,,,FALSE,"(41.5886875, -87.5087636)"
65662,ELEC,Community Christian Church,1635 Emerson Ln,,Naperville,IL,60540,,630-388-5000,E,,Public,24 hours daily; Also accepts donations to the church,,,,,,1,,,,,200-8,41.758135,-88.189035,11/2/16,01/17/2017 06:38:52 PM +0000,P,,,1/1/15,,,,,"(41.758135, -88.189035)"
65779,ELEC,ZEIGLER  NISSAN,18850 W Grand Ave,QUICK CHARGER 1; -,Lake Villa,IL,60046,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3869571,-88.0000714,12/5/17,12/05/2017 04:21:39 AM +0000,,,,,,,,,"(42.3869571, -88.0000714)"
65945,ELEC,OneEleven,111 West Wacker Drive,,Chicago,IL,60601,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,41.8864,-87.6314,12/5/17,12/05/2017 02:09:10 AM +0000,,,,,,,,,"(41.8864, -87.6314)"
66115,LPG,Flying J,3231 E 181st Ave,Rt 2 & I-65 Exit 240,Hebron,IN,46341,,219-696-6446,E,,Public,24 hours daily,A D M V Cash Checks,,,,,,,,,,200-8,41.2885185,-87.294807,7/6/17,07/06/2017 12:24:04 PM +0000,P,,,2/15/15,,,FALSE,,"(41.2885185, -87.294807)"
66130,LPG,Flying J,1401 Ripley St,I-94 & Exit 15b,Lake Station,IN,46405,,219-962-6555,E,,Public,24 hours daily,A D M V Cash Checks,,,,,,,,,,200-8,41.5865162,-87.2394025,7/6/17,07/06/2017 12:26:33 PM +0000,P,,,2/15/15,,,FALSE,,"(41.5865162, -87.2394025)"
66226,ELEC,EV STATION 1,US-45,EV STATION 1; LOCATED IN NORTHWEST CORNER OF PARKING LOT,Des Plaines,IL,60016,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0411755,-87.8877987,12/5/17,12/05/2017 04:22:35 AM +0000,,,,,,,,,"(42.0411755, -87.8877987)"
66345,ELEC,Lake Shore Drive Garage,509 North Peshtigo Court,The garage is in the 500 Lake Shore Drive building located between Illinois Street and Grand Avenue - one block west of Lake Shore Drive. Charging station is on second floor next to Zip-car parking stalls.,Chicago,IL,60611,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,41.8915069,-87.6150303,12/5/17,12/05/2017 02:56:01 AM +0000,,,,,,,,,"(41.8915069, -87.6150303)"
66475,E85,Western 66,225 N Western Ave,,Chicago,IL,60612,,312-421-7730,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,41.8853788,-87.6864546,11/2/17,11/02/2017 12:27:57 PM +0000,P,,,3/15/15,,,,FALSE,"(41.8853788, -87.6864546)"
68025,E85,Iroquois Bio-Energy Co,751 W State Route 114,,Rensselaer,IN,47978,,219-866-5590,E,,Public - Credit card at all times,24 hours daily,A D M V,,,,,,,,,,200-8,40.9317769,-87.060405,11/2/17,11/02/2017 12:30:41 PM +0000,P,,,10/15/17,,,,FALSE,"(40.9317769, -87.060405)"
66720,ELEC,PARKING B,259 Northwestern UniversityE Erie St,LOT B FLOOR9 #1; 259 E. Erie Parking B on the 9th floor,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.893991,-87.620784,12/5/17,12/05/2017 03:56:46 AM +0000,,,,,,,,,"(41.893991, -87.620784)"
66736,ELEC,"EVANSTON, IL",821 Davis St,"SHERMAN PLAZA 1; The ChargePoint station is located in the Sherman Plaza Parking Garage, Second Floor along the south wall.SHERMAN PLAZA 3; -The ChargePoint station is located in the Sherman Plaza Parking Garage, Second Floor along the south wall.SHERMAN PLAZA 2; The ChargePoint station is located in the Sherman Plaza Parking Garage, Second Floor along the south wall.",Evanston,IL,60201,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-9,42.04697,-87.682676,12/5/17,12/05/2017 04:06:37 AM +0000,,,,,,,,,"(42.04697, -87.682676)"
66799,ELEC,ELGIN COMM COLL,1700 Spartan Dr,STATION 01,Elgin,IL,60123,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0184064,-88.3234528,12/5/17,12/05/2017 04:00:48 AM +0000,,,,,,,,,"(42.0184064, -88.3234528)"
66811,ELEC,Kane County Government Center,719 S Batavia Ave,,Geneva,IL,60134,,630-208-5118,E,,Public,24 hours daily,,,,,,1,,,,,200-8,41.879463,-88.3084371,11/2/16,01/17/2017 07:52:08 PM +0000,LG,,,12/30/14,,,,,"(41.879463, -88.3084371)"
67022,E85,BP,9051 N Route 45,,Manteno,IL,60950,,815-468-6722,E,,Public,24 hours daily,A D M V Cash FleetOne Voyager Wright_Exp,,,,,,,,,,200-8,41.2507814,-87.8767852,11/2/17,11/02/2017 12:30:02 PM +0000,P,,,5/5/15,,,,FALSE,"(41.2507814, -87.8767852)"
67047,ELEC,Nunda Township Road District,3518 Bay Road,"This station is open to public use.This station is open to public use.",Crystal Lake,IL,60012,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.27783,-88.299684,12/5/17,12/05/2017 02:55:57 AM +0000,,,,,,,,,"(42.27783, -88.299684)"
67089,ELEC,JNS,222 E Huron St,NWU E HURON 2; NWU Parking Garage C-Lot,Chicago,IL,60611,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8952787,-87.6219774,12/5/17,12/05/2017 04:45:45 AM +0000,,,,,,,,,"(41.8952787, -87.6219774)"
67123,E85,Shell,2494 Oakton St,,Evanston,IL,60202,,847-332-2088,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,42.0259008,-87.7083848,11/2/17,11/02/2017 12:26:45 PM +0000,P,,,5/15/15,,,,FALSE,"(42.0259008, -87.7083848)"
67163,ELEC,EV PILOT,500 W Winchester Rd,CPFLVILLE; Located on the west side of the Lake County Central Permit Facility,Libertyville,IL,60048,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.2985953,-87.9605025,12/5/17,12/05/2017 04:09:53 AM +0000,,,,,,,,,"(42.2985953, -87.9605025)"
67185,ELEC,EV PILOT,3010 Grand Ave,3010 GRAND; Located on the northeast corner of parking lot behind Lake County Health Department building,Waukegan,IL,60085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.3726201,-87.8755854,12/5/17,12/05/2017 04:09:54 AM +0000,,,,,,,,,"(42.3726201, -87.8755854)"
67189,E85,Shell,1200 N River Rd,,Mt Prospect,IL,60056,,847-699-6420,E,,Public,24 hours daily,A D M V Cash Voyager Wright_Exp,,,,,,,,,,200-8,42.087243,-87.892517,11/2/17,11/02/2017 12:25:25 PM +0000,P,,,5/15/15,,,,FALSE,"(42.087243, -87.892517)"
67274,E85,Route 66 Food N' Fuel,2560 N Cedar Rd,,New Lenox,IL,60451,,815-463-8200,E,,Public,24 hours daily,A D M V Cash Checks FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,41.54953,-87.966581,11/2/17,11/02/2017 12:33:17 PM +0000,P,,,5/15/15,,,,FALSE,"(41.54953, -87.966581)"
67275,E85,Route 66 Food N' Fuel,2401 S Chicago St,,Joliet,IL,60436,,815-724-0066,E,,Public,24 hours daily,A D M V Cash Checks FuelMan Voyager Wright_Exp,,,,,,,,,,200-8,41.480253,-88.080537,11/2/17,11/02/2017 12:25:20 PM +0000,P,,,5/15/15,,,,FALSE,"(41.480253, -88.080537)"
67281,E85,Meijer Gas #284,7735 Green Bay Rd,,Kenosha,WI,53142,,262-612-1629,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,42.5636386,-87.8881554,7/6/17,07/06/2017 12:28:12 PM +0000,P,,,6/23/15,,,,FALSE,"(42.5636386, -87.8881554)"
67337,E85,Mobil,6840 Washington Ave,,Racine,WI,53406,,262-898-8459,E,,Public,5am-12am daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,42.720168,-87.865072,11/2/17,11/02/2017 12:31:08 PM +0000,P,,,5/15/15,,,,FALSE,"(42.720168, -87.865072)"
67646,E85,Shell,9459 S Roberts Rd,,Hickory Hills,IL,60457,,847-843-2424,E,,Public,24 hours daily,A D M V Cash Checks Voyager Wright_Exp,,,,,,,,,,200-8,41.7188815,-87.8178168,11/2/17,11/02/2017 12:27:53 PM +0000,P,,,6/15/15,,,,FALSE,"(41.7188815, -87.8178168)"
67831,ELEC,North Central College - Old Main,30 N Brainard St,,Naperville,IL,60540,,,E,,Private,"For employees, students, and campus visitors only",,,,,,2,,,,,200-8,41.7757783,-88.1427667,11/2/17,11/02/2017 12:27:18 PM +0000,P,,,1/1/13,,,,,"(41.7757783, -88.1427667)"
67832,ELEC,North Central College - Residence Hall and Recreation Center,440 S Brainard St,,Naperville,IL,60540,,,E,,Private,"For employees, students, and campus visitors only",,,,,,1,,,,,200-8,41.7698992,-88.1441752,11/2/17,11/02/2017 12:29:26 PM +0000,P,,,1/1/14,,,,,"(41.7698992, -88.1441752)"
67868,ELEC,Walgreens,375 E Dundee Rd,,Palatine,IL,60067,,847-934-5741,E,,Public,24 hours daily,,,,,,2,,,,,GPS,42.13892,-88.034652,11/2/16,01/17/2017 07:07:21 PM +0000,P,,,4/1/15,,,,,"(42.13892, -88.034652)"
67964,ELEC,THOMAS PARK,100-184 Broadway,2ND & BROADWAY; -,Chesterton,IN,46304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.6108245,-87.053306,12/5/17,12/05/2017 04:01:17 AM +0000,,,,,,,,,"(41.6108245, -87.053306)"
68049,LPG,U-Haul,822 165th St,,Hammond,IN,46324,,219-937-1454,E,,Public,"7am-7pm M-Th and Sat, 7am-8pm F, 9am-5pm Sun",A D M V Cash,,,,,,,,,,200-8,41.5952533,-87.5078424,7/6/17,07/06/2017 12:15:59 PM +0000,P,,,,,,FALSE,,"(41.5952533, -87.5078424)"
68164,ELEC,DELNOR HOSPITAL,300 Delnor Dr,DOCTOR'S LOT; -,Geneva,IL,60134,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.8874669,-88.3426381,12/5/17,12/05/2017 04:00:39 AM +0000,,,,,,,,,"(41.8874669, -88.3426381)"
68546,ELEC,Argonne National Laboratory,9700 Cass Ave,At I-55 and Cass,Lemont,IL,60439,,,E,,Private,DOE fleet use only,,,,,,1,,,,,GPS,41.714111,-87.964016,11/2/17,11/02/2017 12:35:17 PM +0000,FG,8,U.S. Department of Energy,6/30/15,,,,,"(41.714111, -87.964016)"
68612,E85,Speedway #7439,1712 W Ogden Ave,,Naperville,IL,60540,,630-637-1668,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp Speedway,,,,,,,,,,200-8,41.7644429,-88.1858261,3/3/17,03/03/2017 12:33:50 PM +0000,P,,,7/30/15,,,,FALSE,"(41.7644429, -88.1858261)"
69010,ELEC,CFM CHRG POINT,500 E North Ave,CFM CHRG PNT GW; North Side (North Ave Side) of the Building just west of the entrance of the Caputo?s Fresh Markets Store,Carol Stream,IL,60188,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.9012726,-88.1037467,12/5/17,12/05/2017 04:27:20 AM +0000,,,,,,,,,"(41.9012726, -88.1037467)"
69033,ELEC,McHenry County College - Main Campus,8900 US Hwy 14,"These stations are Open Access and available for use 24/7.These stations are Open Access and available for use 24/7.",Crystal Lake,IL,60012,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.258117,-88.368125,12/5/17,12/05/2017 02:55:57 AM +0000,,,,,,,,,"(42.258117, -88.368125)"
69176,ELEC,DISTRICT 214,1900 E Thomas St,JHHS 1; The station is located near the main entrance,Arlington Heights,IL,60004,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1030285,-87.9591509,12/5/17,12/05/2017 04:12:24 AM +0000,,,,,,,,,"(42.1030285, -87.9591509)"
69183,ELEC,DISTRICT 214,801 W Kensington Rd,"PHS 2; In north staff lot, near door #3PHS 1; In new circle parking lot, near door #6 main entrance and pool entrance",Mount Prospect,IL,60056,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,42.080803,-87.946047,12/5/17,12/05/2017 04:12:21 AM +0000,,,,,,,,,"(42.080803, -87.946047)"
69184,ELEC,DISTRICT 214,500 W Elk Grove Blvd,EGHS 1; In staff/visitor lot to the right of the main entrance,Elk Grove Village,IL,60007,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0123099,-87.9975717,12/5/17,12/05/2017 04:12:10 AM +0000,,,,,,,,,"(42.0123099, -87.9975717)"
69185,ELEC,DISTRICT 214,900 S Elmhurst Rd,"WHS 1; In front lot, near main entrance",Wheeling,IL,60090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.1268747,-87.9374317,12/5/17,12/05/2017 04:12:09 AM +0000,,,,,,,,,"(42.1268747, -87.9374317)"
69192,ELEC,DISTRICT 214,2901 Central Rd,"RMHS 1; In main parking lot, near main entrance by flagpoles.",Rolling Meadows,IL,60008,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.0658412,-88.0162886,12/5/17,12/05/2017 04:12:17 AM +0000,,,,,,,,,"(42.0658412, -88.0162886)"
69244,ELEC,Lincolnwood Town Center,3333 W Touhy Ave,,Lincolnwood,IL,60712,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,42.0098381,-87.71274567,10/30/17,10/30/2017 05:12:55 AM +0000,,,,,,,,,"(42.009838104248, -87.7127456665039)"
69245,ELEC,Orland Square Mall - North Entrance at Jos A Bank,288 Orland Square Dr,,Orland Park,IL,60462,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.37156296,-87.50540924,10/30/17,10/30/2017 05:12:56 AM +0000,,,,,,,,,"(41.3715629577637, -87.5054092407227)"
69246,ELEC,Bloomingdale Court,346 W Army Trail Rd,,Bloomingdale,IL,60108,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,,,eVgo Network,https://www.evgo.com/,GPS,41.93783569,-88.11071014,10/30/17,10/30/2017 05:12:56 AM +0000,,,,,,,,,"(41.9378356933594, -88.110710144043)"
69430,ELEC,7/11- DesPlaines Oasis In-Bound to CHI,1960 S Mount Prospect Rd,,Des Plaines,IL,60018,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.01417542,-87.9274292,10/30/17,10/30/2017 05:14:53 AM +0000,,,,,,,,,"(42.0141754150391, -87.9274291992188)"
69431,ELEC,7/11- O'HARE Oasis Out-Bound to SUB,4101 George Pl,,Schiller Park,IL,60176,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.94977188,-87.88253021,10/30/17,10/30/2017 05:14:55 AM +0000,,,,,,,,,"(41.9497718811035, -87.8825302124023)"
69432,ELEC,7/11- Lake Forest Oasis Out-Bound to Wisconsin,26850 E Oasis Service Rd,,Lake Forest,IL,60045,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.25248337,-87.9001236,10/30/17,10/30/2017 05:14:59 AM +0000,,,,,,,,,"(42.2524833679199, -87.9001235961914)"
69433,ELEC,Whole Foods - West Huron,30 W Huron St,,Chicago,IL,60654,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,41.89504623,-87.6289978,10/30/17,10/30/2017 05:15:07 AM +0000,,,,,,,,,"(41.8950462341309, -87.6289978027344)"
69434,ELEC,Whole Foods Market - Halsted,3640 N Halsted St,,Chicago,IL,60613,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,41.94844437,-87.64996338,10/30/17,10/30/2017 05:15:07 AM +0000,,,,,,,,,"(41.9484443664551, -87.6499633789062)"
69435,ELEC,Whole Foods Market - Cicero,6020 N Cicero Ave,,Chicago,IL,60646,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,1,,eVgo Network,https://www.evgo.com/,GPS,41.99061203,-87.74868774,10/30/17,10/30/2017 05:15:13 AM +0000,,,,,,,,,"(41.9906120300293, -87.7486877441406)"
69438,ELEC,City of Berwyn - Grove Ave Public Garage,3239 Grove Ave Ste 100,,Berwyn,IL,60402,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.83154297,-87.79415894,10/30/17,10/30/2017 05:15:15 AM +0000,,,,,,,,,"(41.83154296875, -87.7941589355469)"
69441,ELEC,7/11- O'HARE Oasis In-Bound to ORD,4050 Denley Ave,,Schiller Park,IL,60176,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.01551437,-87.92518616,10/30/17,10/30/2017 05:15:17 AM +0000,,,,,,,,,"(42.0155143737793, -87.9251861572266)"
69443,ELEC,7/11- Lake Forest Oasis In-Bound to CHI,13845 W Tollway Oasis Srv Rd,,Libertyville,IL,60048,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.25354767,-87.90261078,10/30/17,10/30/2017 05:15:17 AM +0000,,,,,,,,,"(42.253547668457, -87.9026107788086)"
69444,ELEC,7/11 Lincoln Oasis Out-Bound to Indiana,751 E Tri State Tollway,,South Holland,IL,60473,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.57780457,-87.6002121,10/30/17,10/30/2017 05:15:18 AM +0000,,,,,,,,,"(41.5778045654297, -87.600212097168)"
69445,ELEC,7/11- DesPlaines Oasis Out-Bound to SUB,1960 S Mount Prospect Rd,,Des Plaines,IL,60018,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,42.01506424,-87.92534637,10/30/17,10/30/2017 05:15:18 AM +0000,,,,,,,,,"(42.015064239502, -87.9253463745117)"
69446,ELEC,UIC - Maxwell St Garage,701 W Maxwell St,,Chicago,IL,60607,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.8647995,-87.64537811,10/30/17,10/30/2017 05:15:18 AM +0000,,,,,,,,,"(41.8647994995117, -87.645378112793)"
69447,ELEC,Walgreens - North Ridge Ave,5625 N Ridge Ave,,Chicago,IL,60660,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,41.98472595,-87.66098022,10/30/17,10/30/2017 05:15:19 AM +0000,,,,,,,,,"(41.9847259521484, -87.6609802246094)"
69800,E85,Speedway #2120,1830 US  Highway 30,,Oswego,IL,60543,,630-554-3468,E,,Public,24 hours daily,Cash Checks A D M V Voyager Wright_Exp Speedway,,,,,,,,,,GPS,41.7151,-88.287695,3/3/17,03/03/2017 01:40:00 PM +0000,P,,,9/15/15,,,,FALSE,"(41.7151, -88.287695)"
69807,E85,Crest Hill Marathon,1800 Plainfield Rd,,Crest Hill,IL,60403,,815-730-6722,E,,Public,24 hours daily,A D M V Cash Voyager,,,,,,,,,,200-8,41.5554055,-88.1258575,11/2/17,11/02/2017 12:26:48 PM +0000,P,,,9/15/15,,,,FALSE,"(41.5554055, -88.1258575)"
69830,CNG,Trillium CNG,7940 Joliet Rd,,McCook,IL,60534,,800-920-1166,E,,Public - Credit card at all times,24 hours daily,A D M V Voyager Wright_Exp EFS Tchek TCH Trillium,,Q,3600,,,,,,,200-9,41.805894,-87.819246,6/2/17,06/02/2017 11:55:34 AM +0000,P,,,12/22/15,,HD,,,"(41.805894, -87.819246)"
69843,ELEC,Kwik Trip #230,10451 72nd Ave,,Pleasant Prairie,WI,53158,,262-947-1095,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.522504,-87.894088,11/2/16,11/28/2017 04:00:53 PM +0000,P,,,8/6/15,,,,,"(42.522504, -87.894088)"
70080,ELEC,McHenry County College - Shah Center,4100 Shamrock LN,"Single unit Type II charge station in southern McHenry, IL",McHenry,IL,60050,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,42.3152904,-88.2776317,12/5/17,12/05/2017 02:55:57 AM +0000,,,,,,,,,"(42.3152904, -88.2776317)"
70125,ELEC,Simon - Woodfield Mall - West Entrance near Red Robin,5 Woodfield Mall,,Schaumburg,IL,60173,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,42.04653168,-88.03881073,10/30/17,10/30/2017 05:17:31 AM +0000,,,,,,,,,"(42.0465316772461, -88.0388107299805)"
70144,LPG,Hendrix Industrial Gastrux,1301 N Old Rand Rd,,Wauconda,IL,60084,,847-526-1700,E,,Public,8am-5pm M-F,A D M V Cash Checks,,,,,,,,,,200-8,42.279548,-88.151872,11/2/17,11/02/2017 12:28:09 PM +0000,P,,,,,,FALSE,,"(42.279548, -88.151872)"
70370,ELEC,Whole Foods - Northbrook,840 Willow Rd,,Northbrook,IL,60062,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,42.10703278,-87.80077362,10/30/17,10/30/2017 05:15:14 AM +0000,,,,,,,,,"(42.1070327758789, -87.8007736206055)"
